"ID","0","blue","brown","green","invblue","invbrown","invgreen","invred","invturquoise","invyellow","red","singlet","turquoise","yellow","Point"
"001",0.161669744718195,0.298977039045411,0.0213236931379098,0.0175645408463987,0.0190184290148925,0.00733493130050952,0.14461602944451,0.0508205954392445,0.0146436664178029,0.00499037290266808,0.024860177872084,0.181997982893892,0.0341074305473692,0.0180753664191127,"sum_TP1"
"002",0.130667674953524,0.144153511674071,0.00267826196552919,0.0664839146737247,0.00173299303651889,0.0872798311119514,0.00299335160853263,0.0397328039827331,0.00488388946655323,0.000630179286006869,0.0069634811103759,0.146737246746699,0.0824589595739988,0.28260390080978,"sum_TP1"
"003",0.0317323655722185,0.0520148731528614,0.00681571834309784,0.00477477601086673,0.000665450104962749,0.0239527736234787,0.333349340724174,0.015037800310086,0.00798540125955298,0.000946722829740817,0.00606108420344936,0.436106499458036,0.0718446002497153,0.0087125941577597,"sum_TP1"
"004",0.116032537391761,0.137286801364471,0.00388349514563107,0.0169771713461034,0.0125426397271057,0.00459197061138809,0.011912883757544,0.114694305956442,0.055077407504592,0.00346365783258987,0.322592495408029,0.137627919181317,0.0483600104959328,0.0149567042770926,"sum_TP1"
"005",0.0466574651944311,0.0297147543606977,0.00485077612417987,0.0337754040646503,0.00234037445991359,0.0580292846855497,0.0014402304368699,0.0510781725076012,0.0121519443110898,0.000450072011521843,0.0055908945431269,0.651254200672107,0.0862437990078413,0.0164226276204193,"sum_TP1"
"006",0.238972212288858,0.0466248764172574,0.010643892383096,0.0598140474137024,0.00164075811439029,0.00504848650581628,0.00490123898272997,0.0478238919623888,0.0724878520793454,0.0035760112749532,0.109972864385031,0.361408527735123,0.02521087948842,0.0118744609688887,"sum_TP1"
"007",0.220431413838719,0.154162504612007,0.0881545674612816,0.0216786803811992,0.0391908065836955,0.000908902747406028,0.0590786785813918,0.0512945114872709,0.0619223743059493,0.00426554358683621,0.0166662167148115,0.200633532212053,0.0728652034232337,0.00874706406414514,"sum_TP1"
"008",0.0517177393701622,0.0435708479129113,0.116548262821193,0.00412646237585268,0.0032605238044746,0.00526632029123812,0.0168327854946453,0.029327042024529,0.0466899939914466,0.0375269501290072,0.0136164422295267,0.577280599441558,0.0344608206976991,0.0197752094157565,"sum_TP1"
"009",0.08562124167728,0.0730948427348498,0.00791565235615599,0.0119460252462558,0.00295023295555305,0.0511051282464654,0.00915700720630673,0.0131067726386045,0.00364345709265021,0.00274065356526786,0.00569088652082091,0.589853133211885,0.0581340985667994,0.0850408679811056,"sum_TP1"
"010",0.367829400248405,0.178536092457318,0.00804159737279751,0.00948361156137507,0.00306296444435088,0.0117466265288508,0.0111256131191714,0.0109361514009641,0.00567332589520662,0.0030734900953624,0.00197882239016483,0.21349177946656,0.0274824747910658,0.147538050228407,"sum_TP1"
"011",0.0626460248487892,0.323252614800096,0.0165731379784702,0.018560167696574,0.000720571216455226,0.0120968622398847,0.00895255147717099,0.0270105028713671,0.00720571216455226,0.00434526279013909,0.0276218966307837,0.383977116405005,0.0249579666790401,0.0820796122016726,"sum_TP1"
"012",0.0362959127428218,0.0457832935241945,0.0284788454792965,0.0106900065142227,0.0021045950324876,0.0308506906746396,0.00541181579782525,0.0387846798844143,0.00788387980423925,0.00765003591174063,0.0931032754848085,0.566002438657736,0.0973124655497837,0.0296480649417896,"sum_TP1"
"013",0.0509150956378148,0.0636820940935431,0.0324908643334404,0.00840940018041986,0.00206412549883033,0.0126752595446692,0.00596302921884317,0.0220479182912099,0.00683454887390487,0.00567252266715594,0.0088986743727352,0.616424323043285,0.105086922618229,0.0588352216259193,"sum_TP1"
"014",0.0366476022877255,0.100293298137557,0.0276873441853644,0.0020237571491421,0.00099721366769321,0.00742044288018771,0.0208241677665347,0.00643789411937234,0.00284499193430122,0.00302097081683531,0.0147235665053527,0.725766241384367,0.030869628977856,0.0204428801877108,"sum_TP1"
"015",0.237793959106109,0.0367551665539861,0.0272808668481737,0.0255358415407386,0.00996765764613445,0.286732325908601,0.0121283826995816,0.0132704149688454,0.0398614943263837,0.00578325141155189,0.0266641694227712,0.220165548997752,0.0389250278655874,0.0191358927037842,"sum_TP1"
"016",0.0660541491545304,0.134688691232529,0.261525429250969,0.00355129834164142,0.00126413188674942,0.00240445704232235,0.0137034502981136,0.0123741569739028,0.00783892092659564,0.00248265076727593,0.0228065031114586,0.436516469553318,0.0139054507542436,0.02088424070635,"sum_TP1"
"017",0.178855096917569,0.150488262303563,0.0171259252291394,0.0162381755862969,0.00566748778609349,0.00915381585368005,0.0120169554302646,0.0249216605033717,0.00995925758261657,0.00280434820950892,0.0113820086658475,0.480219644547395,0.0495434850346575,0.0316238763499968,"sum_TP1"
"018",0.48945439977298,0.0489012043768205,0.0452204685635115,0.0163254404780783,0.0233530585161877,0.0105581197365895,0.00997387595669919,0.01372138248771,0.0308731105973475,0.0323671054059242,0.0376252994249372,0.0675218882758966,0.0541844374149717,0.119920208992346,"sum_TP1"
"019",0.119382933305911,0.0464276177317939,0.00619322394293078,0.034561971216602,0.00120746305046963,0.194001827780607,0.00232038572473491,0.0210692350688403,0.00686827540109169,0.00226896902890448,0.120663374892398,0.13306309160299,0.023595287576897,0.288376343675829,"sum_TP1"
"020",0.172332190941651,0.0148533296633581,0.0685099341082799,0.00932822669705585,0.00243695307019163,0.0132085541752122,0.00721687203982371,0.0162195003239201,0.169317888108273,0.0149708136267971,0.0373766837969474,0.420522098733523,0.027595304669484,0.0261116500454831,"sum_TP1"
"021",0.0576205633706404,0.0485676147448403,0.0308553239552315,0.00730738953349078,0.00167710579457165,0.0513057466543451,0.0401649724475477,0.0127665400280659,0.00164287914570284,0.00171133244344046,0.0106102611493309,0.40212889755964,0.0697710237190677,0.263870349454085,"sum_TP1"
"022",0.46680001568812,0.0372514413460407,0.00329450523591011,0.0185668902223791,0.0062752480684002,0.0363023100756952,0.00706749813703573,0.0132956818449229,0.00356120327881712,0.00458093108993215,0.00453386672941915,0.275138251559007,0.0342942306938071,0.0890379260305134,"sum_TP1"
"023",0.0287997000331694,0.0270979651288559,0.00387216798142513,0.00780202189181004,0.00215601159487172,0.0194834225061652,0.00479514284478159,0.022403772659754,0.00660503886589464,0.00427596948414358,0.0171471423832942,0.660662522894103,0.115025742345798,0.0798733793859333,"sum_TP1"
"024",0.0690802972960649,0.0670740048333409,0.0122885413341845,0.002690255802289,0.0035794081437235,0.0381423555697415,0.0248278692262095,0.00868633441247549,0.0020290912407095,0.002963841138115,0.0545574757193014,0.647827276457982,0.0495645433404769,0.016688705485386,"sum_TP1"
"025",0.0883482472237462,0.38460810836376,0.00656463421555459,0.00234586352371403,0.00136211430409202,0.00172156113433852,0.0180858510376662,0.0072835278760476,0.00435119847140506,0.00158913335477402,0.00319718496377154,0.405399269755387,0.0494333982860062,0.0257099074897368,"sum_TP1"
"026",0.163329407145662,0.168826069886141,0.0166862976050255,0.000588928150765607,0.000392618767177071,NA,0.0422065174715351,0.00215940321947389,NA,0.00176678445229682,0.0186493914409109,0.269336474283471,0.309776207302709,0.00628190027483314,"sum_TP1"
"027",0.0317672759927813,0.108098539862362,0.00560395817323052,0.00158879553755688,0.000164060408769461,0.00296172211620658,0.00731364032777543,0.00827209850532333,0.00220186338085329,0.000889380110697602,0.00816848140504788,0.589935325659911,0.0295654126119281,0.203469445907556,"sum_TP1"
"028",0.0707845312949492,0.146944478691489,0.00647680105206921,0.0333292236879957,0.00518637241606049,0.0603460321374265,0.0255455554185674,0.0656145974602392,0.00577816134467595,0.00287675173632516,0.0250030822340032,0.241490979328484,0.0591624542801956,0.251460978917519,"sum_TP1"
"029",0.0728000960067205,0.0581140679847589,0.0235816507155501,0.0338423689658276,0.00663046413248927,0.0680147610332723,0.0158111067774744,0.0238666706669467,0.207944556118928,0.0120608442590981,0.0289670276919384,0.363670456931985,0.0449431460202214,0.0397527826947886,"sum_TP1"
"030",0.050575092179847,0.499146992460514,0.0052281107258819,0.00346706290242694,0.00264157173518243,0.0171151835342029,0.00187111331242089,0.0333498431566782,0.0163447251114413,0.00137581861207418,0.0112817126190083,0.237191128721589,0.0241043420835397,0.0963073028451929,"sum_TP1"
"031",0.117395410061237,0.158952383677674,0.260473301665427,0.00285440393750358,0.00250386310307331,0.00592342471241344,0.1523278772964,0.0102873004063412,0.00666027585417501,0.0053654209351571,0.0141647112688147,0.206769015051794,0.0338593830481314,0.0224632289818577,"sum_TP1"
"032",0.0562133223514877,0.102508665362572,0.00159579944404406,0.0130581008270702,0.00274546140910807,0.0606918562750952,0.0010810254298363,0.082844298019836,0.0129551460242287,0.000120113936648478,0.00272830227530114,0.268643398881224,0.0359827035931226,0.358831806170425,"sum_TP1"
"033",0.0694765915235446,0.0908914087876607,0.00956956411802462,0.0117869021453718,0.000680761675062727,0.00260634469881158,0.0247019236379904,0.126388267558789,0.244938050687569,0.000350106004317974,0.00213953669305429,0.394783420535662,0.011631299476786,0.0100558224573551,"sum_TP1"
"034",0.205942035378711,0.283559045392386,0.0218359874718779,0.00957254400282324,0.0240195862190657,0.0153513608893202,0.0140500242622083,0.0125060655520755,0.00652873968856147,0.0382681194582911,0.0130795359301248,0.306696369491376,0.0295778375755437,0.0190127486876351,"sum_TP1"
"035",0.119128603822481,0.254953568729079,0.0133354929273297,0.00974516790843321,0.00770705107439801,0.0634110787172012,0.0120532339920095,0.0254427167692474,0.0621153223194039,0.00670823885109599,0.0134839650145773,0.288832199546485,0.0254832091566785,0.0976001511715797,"sum_TP1"
"036",0.111597693599007,0.061941950709194,0.00490231856555483,0.00924506727002895,0.00436707782886894,0.00833272510522346,0.00901394058827823,0.00678782570615284,0.00211663382234873,0.00180035520521616,0.0135391577257135,0.612205921708878,0.0243656180814052,0.12978371408413,"sum_TP1"
"037",0.19244588929763,0.0125474092451593,0.106645849374055,0.0118915219437078,0.00253086947842701,0.0899207231870419,0.00989534320015969,0.0172241708729004,0.00741437819032138,0.0293509567399549,0.00711495137878917,0.374746913052157,0.0714988450680127,0.0667721789716828,"sum_TP1"
"038",0.0755587115923181,0.024199532445565,0.0403245753313174,0.155792967534488,0.0111064125170546,0.0600799470211357,0.0648991087742255,0.0203378200473937,0.0374522272665619,0.0103803467562414,0.0364628629331461,0.417025045279376,0.0380187181348887,0.00836172436628821,"sum_TP1"
"039",0.131061576565035,0.0445298488342301,0.0610470578187719,0.0160560252796994,0.00698607908446494,0.0179007600990691,0.00966777692373388,0.0116491587667606,0.00859168161243488,0.0236399350926638,0.0393372619352635,0.575915962080451,0.0236057733367495,0.0300111025706721,"sum_TP1"
"040",0.0562040025823112,0.0262621045836023,0.0363363460296966,0.0599774047772757,0.00828276307295029,0.0106262104583602,0.0141736604260813,0.0243576500968367,0.0249257585539057,0.0187120723047127,0.00506778566817302,0.685474499677211,0.018166559070368,0.0114331826985152,"sum_TP1"
"041",0.0446857872969974,0.033556369994284,0.0559496990686258,0.00763256111092431,0.0118691368817457,0.0031606200195017,0.00544702599105612,0.010793181130426,0.0786456406980263,0.0331865102047678,0.00739719579032312,0.675195857570357,0.0131468343364379,0.0193335799065263,"sum_TP1"
"001",0.159262345723358,0.101581919280449,0.0158120087932298,0.0477808589203868,0.0444043736260578,0.00861362950617107,0.0705829106740039,0.0508699837641345,0.0206396643629937,0.0162286814465725,0.0184557249385767,0.408921105188293,0.0242963260966393,0.0125504676791333,"sum_TP2"
"002",0.199992173028255,0.0421417203683895,0.00215893970622766,0.118813431083514,0.012066581439641,0.0906298103263847,0.0010109838503483,0.0371455034047327,0.00645072921286754,0.00416133997756268,0.0118969970518406,0.189575778131441,0.0713493699287746,0.212606642490021,"sum_TP2"
"003",0.0253354466370643,0.018112303541397,0.00334539207027138,0.0156138461724601,0.00151238339524023,0.0257589139877315,0.211667130464241,0.0164789294745375,0.00941912378555613,0.00142164039152581,0.00449480345065395,0.595068420224801,0.065304715006473,0.00646695139804721,"sum_TP2"
"004",0.146838749327802,0.0723054467235154,0.00318045632634248,0.0508412076515326,0.0294384266728125,0.00496274103095951,0.00791272950756703,0.106599062764078,0.0569101943612199,0.00931090112929246,0.335438273027579,0.119612814012445,0.0438657140662211,0.0127832833986326,"sum_TP2"
"005",0.0589332243396516,0.00763807285546416,0.000817452613293823,0.107622745618965,0.00653962090635059,0.0660092985234762,0.000510907883308639,0.05351760077658,0.0168344147550197,0.000970724978286415,0.00490471567976294,0.564246666326061,0.0998314003985082,0.0116231543452715,"sum_TP2"
"006",0.213795594077284,0.0238743619025309,0.00732042985564112,0.107522473719657,0.0039335109757645,0.00665671088206299,0.00270367876001679,0.0454159468243975,0.0889090607400466,0.00704713380769719,0.123354123354123,0.340956340956341,0.020370316144964,0.00814031799947293,"sum_TP2"
"007",0.184766030812758,0.106054242832829,0.0722906213390509,0.0446939722817798,0.0539444309365399,0.0012709710218607,0.0495568179306381,0.0506951658893482,0.0623880992904666,0.00601224552949758,0.0156163656859928,0.283072876373201,0.0620454897106607,0.00759267036537654,"sum_TP2"
"008",0.0493236917070061,0.0292037689993825,0.09587840395227,0.0139544612442479,0.0060359768122871,0.00757983226757505,0.0098408334827387,0.030478694794717,0.0473017390784677,0.0468136815474412,0.0127392975955696,0.609882666985398,0.0269128867108907,0.0140540648220084,"sum_TP2"
"009",0.0773836348419494,0.03199639477242,0.00315457413249211,0.0349578317131269,0.010043133972832,0.0642503058005537,0.00267173115302903,0.0131655185733599,0.00447434494302453,0.00479624026266658,0.0049249983905234,0.639799137320543,0.0434880576836413,0.0648940964398378,"sum_TP2"
"010",0.316703674521882,0.120490413771697,0.00522885180144689,0.0213451758470024,0.00693598834849462,0.0137764725544971,0.00531241792612755,0.0106964639591242,0.00651815772509133,0.00583769070983454,0.00199364897452427,0.328940142778693,0.023004560322804,0.13321634075878,"sum_TP2"
"011",0.04440172993753,0.163133109082172,0.00555502162421913,0.0530514175876982,0.00426717924074964,0.0164344065353196,0.002537241710716,0.0270062469966362,0.00809226333493513,0.00951465641518501,0.0200672753483902,0.558519942335416,0.0191638635271504,0.0682556463238828,"sum_TP2"
"012",0.0311445739520741,0.0171577499457033,0.0201983638601318,0.0234561644827337,0.00443060884673858,0.0375588214001303,0.00237457467602983,0.0405559979729241,0.00832549047998262,0.0121914138854702,0.0842250054296677,0.607876637949757,0.0926663288206762,0.0178382682979802,"sum_TP2"
"013",0.039896317354898,0.0224327197582331,0.0202109487917627,0.0238900103921545,0.00467049703166621,0.0171052474407826,0.00229344099764683,0.0222415996750959,0.00868401877754817,0.0104757695569598,0.00881541383470502,0.699487559277088,0.0832089061958742,0.0365875509155846,"sum_TP2"
"014",0.0330876146530865,0.041634623200095,0.0122734292448996,0.0128924152333077,0.003895235058366,0.00825939889582904,0.00910972308192498,0.00605230744221234,0.00320747284902369,0.00872207529120477,0.0150744971520392,0.811209273535535,0.0213831523268246,0.0131987820356511,"sum_TP2"
"015",0.186036967935456,0.0147651744955937,0.0184755063101025,0.0450358975660731,0.0162374612361286,0.344963552441754,0.00511492721065123,0.0137709578748302,0.0438470683301815,0.00975601501055562,0.0232181311265955,0.234685891008474,0.030291876615602,0.0138005728380019,"sum_TP2"
"016",0.0486702491923204,0.0575506964977723,0.208196034514707,0.00876563998034176,0.00342004979012415,0.00318036432191168,0.00806068272089332,0.0122501430056155,0.00939808735024694,0.0049689415973123,0.0207176867733905,0.591289950934975,0.00974452348917589,0.0137869498312131,"sum_TP2"
"017",0.133003452530817,0.0997868654260822,0.0114606573518964,0.0298700003739203,0.0120900898655133,0.0111864491281425,0.00642519724296095,0.0254764367887724,0.0132056187757849,0.00628186112599868,0.0109496329349005,0.576884246737545,0.0406576011766026,0.0227218905410627,"sum_TP2"
"018",0.397366516973528,0.0251089809903666,0.0385813635031782,0.03821659859715,0.0429525626229587,0.0129043060198169,0.00536981779693956,0.0137115726151252,0.0371462228892968,0.0529686481573392,0.0386411610287566,0.151215982682637,0.0487589023566205,0.0970573637662873,"sum_TP2"
"019",0.11230871972368,0.0277444665455494,0.00340612336246371,0.0746283304250832,0.00278856902127211,0.217532319874,0.000593618126416725,0.0212984439066775,0.00909336799297233,0.00394947543785321,0.109436373950696,0.153191774559155,0.0181173209630975,0.245911096111083,"sum_TP2"
"020",0.141005622555969,0.00634506468336312,0.0592765325060437,0.0231750662585006,0.00435902177113937,0.0179634157198721,0.00366048253994343,0.016521822502551,0.157804806223848,0.0235037906025928,0.0386319588546696,0.466617358015053,0.021380779213664,0.0197542785527911,"sum_TP2"
"021",0.0407085051152848,0.0111543747136967,0.01978928080623,0.0247671400213773,0.007253015727592,0.062520995571843,0.0206825469537334,0.0122385096961368,0.00193922736295618,0.00515345854328905,0.00909299129638113,0.526378072988242,0.0496488013437166,0.208673079859521,"sum_TP2"
"022",0.360955131946113,0.0167869000387428,0.0019714676644974,0.0524891005301384,0.0173067397711724,0.0382915908567057,0.00348684952601406,0.0140552893692775,0.00412438882050326,0.00806732414949806,0.00385956480586928,0.37581960580455,0.0285078147605059,0.0742782319564119,"sum_TP2"
"023",0.0320516308783997,0.00842375629877126,0.00101215676458104,0.0310068238956064,0.00444042967687167,0.0226048344089766,0.00297116985731855,0.0231925383367979,0.00769456809203008,0.00571378818715105,0.0143987462316206,0.691433671081702,0.0975262018001154,0.057529684490058,"sum_TP2"
"024",0.0784884919271728,0.0187289591205771,0.00872552387495706,0.0169151494331845,0.0150738577808313,0.0469254551700447,0.0123531432497424,0.00937135005152868,0.00276193747852971,0.0093163861216077,0.0535211267605634,0.672731020267949,0.0446719340432841,0.0104156647200275,"sum_TP2"
"025",0.0768757205374592,0.168366917275766,0.00549423424836146,0.040466254889491,0.0137733367018913,0.00211115660600358,0.0108635995365329,0.00690554389143951,0.00489021695255851,0.0106196694747663,0.00466661439593915,0.606180723136476,0.0333051652190579,0.0154808471342574,"sum_TP2"
"026",0.0945196532478328,0.049526976210268,0.013434667300004,0.0058801409175474,0.014768633970629,NA,0.0210960693504334,0.00241459842457349,NA,0.010076000475003,0.0245893203499189,0.517212920080751,0.242116929897479,0.0043640897755611,"sum_TP2"
"027",0.0191536730364359,0.0405175403925112,0.0028434069258133,0.00591267312516637,0.000919569899411959,0.00366617999370821,0.00228279194327706,0.0078728089633866,0.0025328504246961,0.00302490098490776,0.00672737979043486,0.7529462535593,0.0217994530979019,0.129800517863049,"sum_TP2"
